problemId,tags,rating,name,solved
888:E,bitmasks+divide and conquer+meet-in-the-middle,1800.0,Maximum Subsequence,4997
888:D,combinatorics+dp+math,1600.0,Almost Identity Permutations,5892
888:C,binary search+implementation+two pointers,1400.0,K-Dominant Character,7047
888:B,greedy,1000.0,Buggy Robot,8801
888:A,brute force+implementation,800.0,Local Extrema,9778
887:F,greedy+sortings,2500.0,Row of Models,132
887:E,binary search+geometry+sortings,2800.0,Little Brother,111
887:D,data structures+two pointers,2400.0,Ratings and Reality Shows,442
887:C,brute force+implementation,1500.0,Solution for Cube,2690
887:B,brute force+implementation,1300.0,Cubes for Masha,4808
887:A,implementation,1000.0,Div. 64,10032
886:F,geometry,2900.0,Symmetric Projections,236
886:E,combinatorics+dp+math,2400.0,Maximum Element,841
886:D,constructive algorithms+graphs+implementation,2000.0,Restoration of string,1641
886:C,dsu+greedy+implementation+trees,1300.0,Petya and Catacombs,5223
886:B,,1000.0,Vlad and Cafes,6990
886:A,brute force,1000.0,ACM ICPC,9348
884:F,flows+graphs+greedy,2500.0,Anti-Palindromize,726
884:E,dsu,2500.0,Binary Matrix,568
884:D,data structures+greedy,2300.0,Boxes And Balls,1702
884:C,dfs and similar+greedy+math,1500.0,Bertown Subway,4241
884:B,implementation,1100.0,Japanese Crosswords Strike Back,6458
884:A,implementation,800.0,Book Reading,9460
883:M,greedy+math,1100.0,Quadcopter Competition,3173
883:L,data structures,2500.0,Berland.Taxi,209
883:K,constructive algorithms+greedy+implementation,1800.0,Road Widening,965
883:J,constructive algorithms+greedy+sortings,2400.0,Renovation,510
883:I,binary search+dp,1900.0,Photo Processing,1496
883:H,brute force+implementation+strings,1800.0,Palindromic Cut,1414
883:G,dfs and similar+graphs,1900.0,Orientation of Edges,1222
883:F,implementation,1300.0,Lost in Transliteration,2068
883:E,implementation+strings,1500.0,Field of Wonders,1722
883:D,binary search+dp+math,2500.0,Packmen Strike Back,295
883:C,binary search+implementation,2300.0,Downloading B++,578
883:B,constructive algorithms+graphs+greedy,2600.0,Berland Army,295
883:A,implementation,2200.0,Automatic Door,516
879:B,data structures+implementation,1200.0,Table Tennis,10423
879:A,implementation,900.0,Borya's Diagnosis,8584
878:E,combinatorics+dp,3300.0,Numbers on the blackboard,374
878:D,bitmasks,2900.0,Magic Breeding,530
878:C,data structures+graphs,2700.0,Tournament,767
878:B,data structures+implementation,2300.0,Teams Formation,983
878:A,bitmasks+constructive algorithms,1600.0,Short Program,4953
877:F,data structures+flows+hashing,2300.0,Ann and Books,1172
877:E,bitmasks+data structures+trees,2000.0,Danil and a Part-time Job,3560
877:D,data structures+dfs and similar+graphs+shortest paths,2100.0,Olya and Energy Drinks,3247
877:C,constructive algorithms,1600.0,Slava and tanks,5309
877:B,brute force+dp,1500.0,Nikita and string,8756
877:A,implementation+strings,1100.0,Alex and broken contest,10059
876:B,implementation+math+number theory,1300.0,Divisiblity of Differences,7933
876:A,math,900.0,Trip For Meal,8759
875:F,dsu+graphs+greedy,2500.0,Royal Questions,1092
875:E,binary search+data structures+dp,2600.0,Delivery Club,738
875:D,binary search+bitmasks+combinatorics+data structures+divide and conquer,2200.0,High Cry,1759
875:C,2-sat+dfs and similar+graphs+implementation,2100.0,National Property,1759
875:B,dsu+implementation+sortings+two pointers,1500.0,Sorting the Coins,4932
875:A,brute force+math,1200.0,Classroom Watch,9036
873:F,dsu+string suffix structures+strings,2400.0,Forbidden Indices,1048
873:E,brute force+data structures+dp,2300.0,Awards For Contestants,421
873:D,constructive algorithms+divide and conquer,1800.0,Merge Sort,2595
873:C,greedy+two pointers,1600.0,Strange Game On Matrix,2988
873:B,dp+implementation,1500.0,Balanced Substring,6529
873:A,implementation,800.0,Chores,7108
871:E,graphs+greedy+trees,2900.0,Restore the Tree,106
870:F,data structures+number theory,2700.0,Paths,454
870:E,dfs and similar+dsu+graphs+trees,2300.0,"Points, Lines and Ready-made Titles",906
870:D,brute force+interactive+probabilities,2000.0,Something with XOR Queries,1121
870:C,dp+greedy+math+number theory,1300.0,Maximum splitting,8404
870:B,greedy,1200.0,Maximum of Maximums of Minimums,8193
870:A,brute force+implementation,900.0,Search for Pretty Integers,9383
869:E,data structures+hashing,2400.0,The Untended Antiquity,1213
869:D,brute force+dfs and similar+graphs,2800.0,The Overdosing Ubiquity,190
869:C,combinatorics+dp+math,1800.0,The Intriguing Obsession,3942
869:B,math,1100.0,The Eternal Immortality,11263
869:A,brute force+implementation,1100.0,The Artful Expedient,9006
868:G,math,3300.0,El Toll Caves,77
868:F,divide and conquer+dp,2500.0,Yet Another Minimization Problem,2320
868:E,dp+graphs+trees,2700.0,Policeman and a Tree,375
868:D,bitmasks+brute force+dp+implementation+strings,2200.0,Huge Strings,823
868:C,bitmasks+brute force+constructive algorithms+dp,1500.0,Qualification Rounds,4203
868:B,implementation,1400.0,Race Against Time,3486
868:A,brute force+implementation+strings,900.0,Bark to Unlock,7906
867:A,implementation,800.0,Between the Offices,16989
865:G,combinatorics+math+matrices,3300.0,Flowers and Chocolate,111
865:F,bitmasks+brute force+divide and conquer+math+meet-in-the-middle,3300.0,Egg Roulette,45
865:E,bitmasks+brute force+dp+graphs,3300.0,Hex Dyslexia,101
865:D,constructive algorithms+data structures+greedy,2400.0,Buy Low Sell High,3262
865:C,binary search+dp,2400.0,Gotta Go Fast,720
865:B,binary search+sortings+ternary search,1900.0,Ordering Pizza,1607
865:A,constructive algorithms,1400.0,Save the problem!,4005
864:F,dfs and similar+graphs+trees,2700.0,Cities Excursions,533
864:E,dp+sortings,2000.0,Fire,3615
864:D,greedy+implementation+math,1500.0,Make a Permutation!,5573
864:C,greedy+implementation+math,1500.0,Bus,5650
864:B,brute force+implementation+strings,1000.0,Polycarp and Letters,8327
864:A,implementation+sortings,1000.0,Fair Game,10579
863:G,,3200.0,Graphic Settings,44
863:F,flows,2200.0,Almost Permutation,1011
863:E,data structures+sortings,2000.0,Turn Off The TV,2388
863:D,data structures+implementation,1800.0,Yet Another Array Queries Problem,2815
863:C,graphs+implementation,1800.0,1-2-3,2234
863:B,brute force+greedy+sortings,1500.0,Kayaking,5920
863:A,brute force+implementation,900.0,Quasi-palindrome,8981
862:F,data structures+strings,2900.0,Mahmoud and Ehab and the final stage,159
862:E,binary search+data structures+sortings,2100.0,Mahmoud and Ehab and the function,1220
862:D,binary search+divide and conquer+interactive,2000.0,Mahmoud and Ehab and the binary string,1559
862:C,constructive algorithms,1900.0,Mahmoud and Ehab and the xor,3571
862:B,dfs and similar+graphs+trees,1300.0,Mahmoud and Ehab and the bipartiteness,12771
862:A,greedy+implementation,1000.0,Mahmoud and Ehab and the MEX,8820
860:E,data structures+dfs and similar+trees,2700.0,Arkady and a Nobody-men,377
859:G,math,3000.0,Circle of Numbers,120
859:F,greedy,2800.0,Ordering T-Shirts,126
859:E,combinatorics+dfs and similar+dsu+graphs+trees,2100.0,Desk Disorder,1483
859:D,dp+probabilities+trees,2100.0,Third Month Insanity,775
859:C,dp+games,1500.0,Pie Rules,4700
859:B,brute force+geometry+math,1000.0,Lazy Security Guard,6315
859:A,greedy+implementation,800.0,Declined Finalists,6921
858:F,constructive algorithms+dfs and similar+graphs,2300.0,Wizard's Tour,1194
858:E,greedy+implementation,2200.0,Tests Renumeration,466
858:D,data structures+implementation+sortings,1600.0,Polycarp's phone book,3422
858:C,dp+greedy+implementation,1500.0,Did you mean...,5184
858:B,brute force+implementation,1500.0,Which floor?,3453
858:A,brute force+math+number theory,1100.0,k-rounding,7276
856:F,greedy,3000.0,To Play or not to Play,59
856:E,,3100.0,Satellites,52
856:D,dp+trees,2400.0,Masha and Cactus,314
856:C,combinatorics+dp+math,2400.0,Eleventh Birthday,436
856:B,dp+hashing+strings+trees,2300.0,Similar Words,437
856:A,brute force+constructive algorithms,1600.0,Set Theory,1253
855:G,dfs and similar+dp+graphs+trees,3300.0,Harry Vs Voldemort,160
855:F,binary search+data structures,3100.0,Nagini,277
855:E,bitmasks+dp,2200.0,Salazar Slytherin's Locket,1216
855:D,trees,2500.0,Rowena Ravenclaw's Diadem,438
855:C,dp+trees,2000.0,Helga Hufflepuff's Cup,1709
855:B,brute force+data structures+dp,1500.0,Marvolo Gaunt's Ring,7436
855:A,brute force+implementation+strings,800.0,Tom Riddle's Diary,15938
854:B,constructive algorithms+math,1200.0,Maxim Buys an Apartment,7833
854:A,brute force+constructive algorithms+math,800.0,Fraction,12051
853:E,data structures+geometry,3400.0,Lada Malina,53
853:D,binary search+dp+greedy,2400.0,Michael and Charging Stations,600
853:C,data structures,2100.0,Boredom,1322
853:B,greedy+sortings+two pointers,1800.0,Jury Meeting,2412
853:A,greedy,1500.0,Planning,5539
852:I,brute force+dfs and similar+graphs+trees,2300.0,Dating,483
852:H,dp+geometry,3000.0,Bob and stages,101
852:G,implementation,1700.0,Bathroom terminal,1154
852:F,combinatorics+math+number theory,2200.0,Product transformation,497
852:E,dp,2100.0,Casinos and travel,739
852:D,binary search+flows+graph matchings+shortest paths,2100.0,Exploration plan,771
852:C,greedy+sortings,2100.0,Property,288
852:B,dp+matrices,2000.0,Neural Network country,1128
852:A,brute force+implementation+math,2500.0,Digits,313
851:B,geometry+math,1400.0,Arpa and an exam about geometry,5121
851:A,implementation+math,800.0,Arpa and a research in Mexican wave,8890
850:F,math,2800.0,Rainbow Balls,384
850:E,bitmasks+brute force+divide and conquer+fft+math,2800.0,Random Elections,325
850:D,constructive algorithms+dp+graphs+greedy+math,2800.0,Tournament Construction,317
850:C,bitmasks+dp+games,2200.0,Arpa and a game with Mojtaba,1135
850:B,implementation+number theory,2100.0,Arpa and a list of numbers,1840
850:A,brute force+geometry+math,1700.0,Five Dimensional Points,2866
849:B,brute force+geometry,1600.0,Tell Your World,3322
849:A,implementation,1000.0,Odds and Ends,8441
848:E,combinatorics+divide and conquer+dp+fft+math,3400.0,Days of Floral Colours,174
848:D,combinatorics+dp+flows+graphs,2900.0,Shake It!,280
848:C,data structures+divide and conquer,2600.0,Goodbye Souvenir,997
848:B,constructive algorithms+data structures+geometry+implementation+sortings+two pointers,1900.0,Rooter's Song,1675
848:A,constructive algorithms,1600.0,From Y to Y,4813
847:M,implementation+math,1000.0,Weather Tomorrow,5668
847:L,constructive algorithms+dfs and similar+graphs+hashing+trees,2400.0,Berland SU Computer Network,289
847:K,greedy+implementation+sortings,1800.0,Travel Cards,1336
847:J,binary search+flows+graphs,2400.0,Students Initiation,553
847:I,dfs and similar+implementation+math,1900.0,Noise Level,1431
847:H,greedy,1600.0,Load Testing,2269
847:G,implementation,900.0,University Classes,5900
847:F,greedy+sortings,2100.0,Berland Elections,796
847:E,binary search+dp,1800.0,Packmen,2192
847:D,constructive algorithms+data structures+greedy,2200.0,Dog Show,884
847:C,constructive algorithms,1800.0,Sum of Nestings,2207
847:B,binary search+data structures,1600.0,Preparing for Merge Sort,3786
847:A,implementation,1500.0,Union of Doubly Linked Lists,3121
846:F,data structures+math+probabilities+two pointers,1800.0,Random Query,1895
846:E,dfs and similar+greedy+trees,2300.0,Chemistry in Berland,715
846:D,binary search+data structures,1900.0,Monitor,2026
846:C,brute force+data structures+dp,1800.0,Four Segments,2171
846:B,brute force+greedy,1800.0,Math Show,2248
846:A,brute force+implementation,1500.0,Curriculum Vitae,3784
845:G,dfs and similar+graphs+math,2300.0,Shortest Path Problem?,1132
845:F,bitmasks+dp,2500.0,Guards In The Storehouse,336
845:E,binary search+data structures,2400.0,Fire in the City,499
845:D,data structures+dp+greedy,1800.0,Driving Test,2143
845:C,data structures+greedy+sortings,1500.0,Two TVs,6433
845:B,brute force+greedy+implementation,1600.0,Luba And The Ticket,4592
845:A,implementation+sortings,1100.0,Chess Tourney,7133
844:B,combinatorics+math,1300.0,Rectangles,6029
844:A,greedy+implementation+strings,1000.0,Diversity,9088
843:E,flows+graphs,3000.0,Maximum Flow,130
843:D,graphs+shortest paths,3400.0,Dynamic Shortest Path,558
843:C,constructive algorithms+dfs and similar+graphs+math+trees,2600.0,Upgrading Tree,313
843:B,brute force+interactive+probabilities,2000.0,Interactive LowerBound,1933
843:A,dfs and similar+dsu+implementation+math+sortings,1400.0,Sorting by Subsequences,5172
842:E,binary search+dfs and similar+divide and conquer+graphs+trees,2800.0,Nikita and game,265
842:D,binary search+data structures,2000.0,Vitya and Strange Lesson,2702
842:C,dfs and similar+graphs+math+number theory+trees,2000.0,Ilya And The Tree,3175
842:B,geometry,1100.0,Gleb And Pizza,9058
842:A,brute force+two pointers,1200.0,Kirill And The Game,9047
841:B,games+math,1100.0,Godsend,11180
841:A,brute force+implementation,900.0,Generous Kefa,11806
840:E,trees,3200.0,In a Trap,314
840:D,data structures+probabilities,2500.0,Destiny,1942
840:C,combinatorics+dp,2500.0,On the Bench,1308
840:B,constructive algorithms+data structures+dfs and similar+dp+graphs,2100.0,Leha and another game about graph,2023
840:A,combinatorics+greedy+math+number theory+sortings,1300.0,Leha and Function,6770
839:E,brute force+graphs+math+meet-in-the-middle,2700.0,Mother of Dragons,692
839:D,combinatorics+dp+math+number theory,2200.0,Winter is here,2460
839:C,dfs and similar+dp+graphs+probabilities+trees,1500.0,Journey,13304
839:B,brute force+greedy+implementation,1900.0,Game of the Rows,3166
839:A,implementation,900.0,Arya and Bran,12763
838:F,,2800.0,Expected Earnings,52
838:E,dp,2300.0,Convex Countour,291
838:D,math+number theory,2700.0,Airplane Arrangements,494
838:C,dp+games,2800.0,Future Failure,164
838:B,data structures+dfs and similar+trees,2100.0,Diverging Directions,492
838:A,brute force,1400.0,Binary Blocks,801
837:G,data structures,2500.0,Functions On The Segments,506
837:F,binary search+brute force+combinatorics+math+matrices,2400.0,Prefix Sums,629
837:E,binary search+implementation+math,2100.0,Vasya's Function,1341
837:D,dp+math,2100.0,Round Subset,3690
837:C,brute force+implementation,1500.0,Two Seals,3696
837:B,brute force+implementation,1600.0,Flag of Berland,3660
837:A,implementation,800.0,Text Volume,8589
835:F,dfs and similar+dp+graphs+trees,2500.0,Roads in the Kingdom,751
835:E,binary search+constructive algorithms+interactive,2400.0,The penguin's game,959
835:D,brute force+dp+hashing+strings,1900.0,Palindromic characteristics,3244
835:C,dp+implementation,1600.0,Star sky,6968
835:B,greedy,1100.0,The number on the board,10146
835:A,math,800.0,Key races,18489
834:B,data structures+implementation,1100.0,The Festive Evening,7876
834:A,implementation,900.0,The Useless Toy,8063
833:E,data structures+dp+sortings,3400.0,Caramel Clouds,125
833:D,data structures+divide and conquer+implementation+trees,2800.0,Red-Black Cobweb,297
833:C,brute force+combinatorics+greedy+math,2700.0,Ever-Hungry Krakozyabra,368
833:B,binary search+data structures+divide and conquer+dp+two pointers,2200.0,The Bakery,3281
833:A,math+number theory,1700.0,The Meaningless Game,5676
832:E,matrices,2600.0,Vasya and Shifts,238
832:D,dfs and similar+graphs+trees,1900.0,"Misha, Grisha and Underground",3104
832:C,binary search+implementation+math,2500.0,Strange Radiation,408
832:B,implementation+strings,1600.0,Petya and Exam,4198
832:A,games+math,800.0,Sasha and Sticks,18387
831:C,brute force+constructive algorithms,1700.0,Jury Marks,3848
831:B,implementation+strings,800.0,Keyboard Layouts,12634
831:A,implementation,1000.0,Unimodal Array,9337
830:E,constructive algorithms+dp+graphs+implementation+math+trees,3100.0,Perpetual Motion Machine,164
830:D,combinatorics+dp+graphs+trees,2800.0,Singer House,653
830:C,brute force+data structures+implementation+math+number theory+sortings+two pointers,2300.0,Bamboo Partition,1101
830:B,data structures+implementation+sortings,1600.0,Cards Sorting,2570
830:A,binary search+brute force+dp+greedy+sortings,1800.0,Office Keys,5509
828:B,implementation,1300.0,Black Square,5487
828:A,implementation,1200.0,Restaurant Tables,7425
827:F,data structures+dp+graphs+shortest paths,3200.0,Dirty Arkady's Kitchen,266
827:E,fft+math+strings,2700.0,Rusty String,696
827:D,data structures+dfs and similar+graphs+trees,2700.0,Best Edge Weight,871
827:C,data structures+strings,2100.0,DNA Evolution,1501
827:B,constructive algorithms+greedy+implementation+trees,1800.0,High Load,3290
827:A,data structures+greedy+sortings+strings,1700.0,String Reconstruction,3696
825:G,dfs and similar+graphs+trees,2500.0,Tree Queries,769
825:F,dp+hashing+string suffix structures+strings,2400.0,String Compression,1028
825:E,data structures+dfs and similar+graphs+greedy,2300.0,Minimal Labels,2404
825:D,binary search+greedy+implementation,1500.0,Suitable Replacement,2926
825:C,greedy+implementation,1600.0,Multi-judge Solving,4103
